%time,field.data
1548269857500443029,-1.11489326459
1548269857508218869,-0.469739879486
1548269857516551940,-1.24005953556
1548269857524361387,-0.125013568223
1548269857532422433,-0.133262081022
1548269857540242451,-1.12648504486
1548269857548257157,-0.0108505087569
1548269857556388833,-0.468591468719
1548269857564288084,-1.22259629332
1548269857572179368,0.682873922815
1548269857580502645,-0.134973373566
1548269857588763500,-0.654936485959
1548269857596566506,0.370509404212
1548269857604648690,-0.312023625978
1548269857612596783,-0.757356146086
1548269857620705493,-0.496582696713
1548269857628667836,-1.0953648093
1548269857636611314,-0.726014801788
1548269857644459719,-0.525157751395
1548269857652765525,-1.44140782076
1548269857660832359,-0.832740307043
1548269857668538796,0.0964402769718
1548269857676840915,-0.801597496343
1548269857684778799,-1.17979940001
1548269857692892028,-0.591394900224
1548269857700625311,-0.873403466492
1548269857708657345,-1.54665830169
1548269857716860550,0.18796008123
1548269857724478321,-1.7288635858
1548269857732145645,0.345693544471
1548269857740615214,0.0469288207289
1548269857748217687,-1.2193943311
1548269857756601116,-1.1506670596
1548269857764154168,-0.368153970801
1548269857772166319,0.572885267096
1548269857780462649,-1.11160026175
1548269857788315257,-0.513216579854
1548269857796165118,-0.0761810269314
1548269857804316137,-1.33551679611
1548269857812562868,-1.01752916929
1548269857820613614,0.361144895579
1548269857828410971,-1.86849508475
1548269857836407207,0.188784413814
1548269857844433791,-0.676335622924
1548269857852767026,-0.258961908254
1548269857860526168,0.14818069741
1548269857868524545,-0.203098222228
1548269857876446549,-0.430777528122
1548269857884373303,0.018022972535
1548269857892282475,-1.93425746692
1548269857900360909,-2.10519029729
1548269857908512891,-0.48950924147
1548269857916344467,1.12999882684
1548269857924402514,-0.356721518735
1548269857932408465,-0.653309530007
1548269857940500411,-0.711284635034
1548269857948343365,0.0404716021373
1548269857956288529,-0.089972220794
1548269857964729658,-1.14593631199
1548269857972975789,-0.502473232143
1548269857981126849,-0.394408773202
1548269857988606633,-0.458519096466
1548269857996100620,-0.780175746593
1548269858004100913,-0.740959482913
1548269858012121245,-0.377523070456
1548269858020234114,-0.806763123877
1548269858028202188,0.165772822414
1548269858036538892,0.417502730649
1548269858044156457,-0.906431163974
1548269858052226047,-1.38665091853
1548269858060346853,-0.678743308112
1548269858068881303,-1.57525210465
1548269858076594050,-0.0711398948781
1548269858084483856,-0.252492642136
1548269858092540528,-1.14809217291
1548269858100626760,-0.74968433657
1548269858108886785,-0.460302777644
1548269858116651589,-0.0836844828131
1548269858124854459,-0.400165269456
1548269858132658436,-0.523400687362
1548269858140996839,-0.587111048548
1548269858148630168,-0.827425322381
1548269858156544077,-2.1308290318
1548269858164655300,-0.154548736876
1548269858172887026,-1.09736173283
1548269858180635577,-0.203310174214
1548269858188686378,-1.19134076151
1548269858196603040,-1.30354945949
1548269858204716538,-1.36757518695
1548269858212621924,-1.96056611169
1548269858220505940,-1.25325526811
1548269858228849273,-1.47681428274
1548269858236949419,-1.59183976582
1548269858244553111,-0.0309908471884
1548269858252427533,-0.796303198226
1548269858260638751,-0.5856477524
1548269858268490055,-1.28037517351
1548269858276450217,-1.27489788671
1548269858284426918,-1.76461549623
1548269858292663811,-4.47691164795
1548269858300647855,-5.9082877383
1548269858308584603,-5.44561980359
1548269858316509314,-4.4143153091
1548269858324481592,-5.77189887889
1548269858332785392,-5.57584800012
1548269858340487707,-7.08261299301
1548269858348344844,-5.24111215916
1548269858356473891,-5.73908013508
1548269858364338738,-6.20080225242
1548269858372287597,-10.0937082549
1548269858380292542,-10.9999760284
1548269858388557203,-14.2556187021
1548269858396373655,-14.2546773163
1548269858404483033,-17.9000240636
1548269858412380454,-18.5344221823
1548269858420499402,-22.5745123782
1548269858428401382,-21.4732569838
1548269858436432865,-24.6573475325
1548269858444458603,-26.2272788226
1548269858452492967,-29.683692287
1548269858460647095,-29.8528028966
1548269858468503186,-33.1677406656
1548269858476479923,-30.7562363168
1548269858484943997,-36.515097183
1548269858492495489,-36.0755669781
1548269858500611089,-37.5608071335
1548269858508127540,-40.6962330248
1548269858516823995,-36.5711586764
1548269858524278598,-37.9822611315
1548269858532529901,-37.2685792893
1548269858540079785,-36.4072072001
1548269858548542119,-37.7842089586
1548269858556589456,-38.5187923363
1548269858564616180,-45.3542580857
1548269858572608760,-44.7236220673
1548269858580946635,-43.8233866138
1548269858588790757,-44.1719181855
1548269858596634164,-50.6409886491
1548269858604731183,-50.7159221458
1548269858612928369,-48.590635234
1548269858620902156,-50.9567038072
1548269858628667050,-51.944188622
1548269858636641626,-52.0046846571
1548269858644593162,-49.3995163968
1548269858652674649,-53.4460806851
1548269858660420781,-46.9917140488
1548269858668446620,-44.6505585108
1548269858676444418,-48.134617451
1548269858684312070,-48.6986371875
1548269858692400582,-46.9734455218
1548269858700498505,-48.4970416545
1548269858708456065,-47.3717553456
1548269858716548689,-49.2344547114
1548269858724474785,-48.1562571584
1548269858732280805,-47.7928342794
1548269858740356811,-49.8615171234
1548269858748694901,-49.4786607466
1548269858756355720,-48.0721663909
1548269858764327888,-47.9833134357
1548269858772396869,-47.0817612144
1548269858780633413,-47.9433840482
1548269858788218494,-46.0178522509
1548269858796211237,-48.9503191772
1548269858804542742,-51.916696528
1548269858812153415,-49.2962824687
1548269858820252235,-48.2497721741
1548269858828199294,-49.2080744913
1548269858836529950,-47.239082201
1548269858844199981,-47.6086424451
1548269858852225173,-48.5670576033
1548269858860209881,-46.2747572678
1548269858868510306,-46.0261488601
1548269858876294259,-47.0850519258
1548269858884244432,-46.0833013492
1548269858892240727,-46.389923862
1548269858900367687,-47.4779545667
1548269858908322086,-47.1673746547
1548269858916322402,-43.6451706878
1548269858924780908,-46.5126429996
1548269858932788768,-45.4229232624
1548269858940859325,-44.4611310735
1548269858948652496,-43.1144669598
1548269858956646301,-42.2873480771
1548269858964800501,-42.1326288376
1548269858972917948,-44.3549791417
1548269858980628544,-44.2035403226
1548269858988377142,-45.9787441604
1548269858996367537,-44.061956202
1548269859004086234,-43.3107732646
1548269859012183844,-45.0420585439
1548269859020159006,-45.4839155172
1548269859028320378,-42.2372288037
1548269859036599314,-49.3638675336
1548269859044188061,-49.3075791441
1548269859052131623,-48.6465142757
1548269859060633095,-48.0435075705
1548269859068705790,-45.4343234086
1548269859076659100,-45.8801842209
1548269859084946688,-45.7849621058
1548269859092740439,-48.4540989961
1548269859100842781,-47.0507163926
1548269859108609788,-48.6240806471
1548269859116668715,-47.7341561288
1548269859124632781,-48.2822552402
1548269859132557432,-50.4672305007
1548269859140586817,-48.8532016683
1548269859148674742,-48.9705668114
1548269859156665446,-49.4214409718
1548269859164963749,-49.8209457936
1548269859172589366,-47.429458787
1548269859180640539,-48.4948485324
1548269859188585653,-48.9758277159
1548269859196710734,-51.1036777237
1548269859204660119,-53.4693881955
1548269859212631738,-50.1454047055
1548269859220852077,-50.3449407301
1548269859229034376,-50.3387801586
1548269859236449304,-50.0041170531
1548269859244197586,-53.4117374727
1548269859252365355,-51.9591041917
1548269859260172866,-52.0381894473
1548269859268186285,-54.7492543804
1548269859276134872,-54.0844012339
1548269859284576682,-54.6279309133
1548269859292225967,-56.4722483961
1548269859300518204,-51.1534859224
1548269859308268011,-47.9602990533
1548269859316828458,-47.3938881199
1548269859324245902,-45.6972173758
1548269859332209657,-39.7729797338
1548269859340763250,-45.5903955295
1548269859348762928,-41.3721937093
1548269859356615844,-30.4669578364
1548269859364727609,-42.0908639226
1548269859372573011,-34.121402822
1548269859381759345,-20.3330280045
1548269859389289585,-43.5955432505
1548269859396572143,-18.7138719562
1548269859404893700,-22.7717634411
1548269859412824077,-26.3858136878
1548269859420860639,-11.5910036247
1548269859428723096,-27.2565531081
1548269859436585647,-7.1513182804
1548269859444731862,-12.8052460848
1548269859453019819,-7.60952028719
1548269859460645545,-5.50769687582
1548269859468511523,0.535925682994
1548269859476673490,-3.62913936835
1548269859485188164,2.52664757534
1548269859492288744,-3.0267430155
1548269859500435513,8.83874152987
1548269859508501800,-0.446295847759
1548269859516634431,6.50519166844
1548269859524300828,10.2334684274
1548269859532223560,-1.85115768445
1548269859540242644,13.0525961917
1548269859548316489,10.1140458823
1548269859556639872,2.52390616222
1548269859564567385,7.21428939264
1548269859572583520,4.13556176661
1548269859580922533,-1.37559350068
1548269859588678237,6.82327400731
1548269859596599366,6.0417382633
1548269859604772810,-1.34758069872
1548269859612688635,5.83882138471
1548269859620579466,8.68135081702
1548269859628584951,4.31427444759
1548269859636650268,5.63671048112
1548269859644807113,9.42520235825
1548269859652723254,5.25498237283
1548269859660737268,5.15016744767
1548269859668940425,5.52757306116
1548269859676995685,4.80468860455
1548269859684496140,6.67093991137
1548269859692749923,6.17661609986
1548269859700780106,5.90003658467
1548269859708690114,6.21373090665
1548269859716411102,4.97492900811
1548269859724328496,7.39003472798
1548269859732552374,5.07612301067
1548269859741114163,4.37662955469
1548269859748472286,5.10175149574
1548269859756784008,5.27220655962
1548269859764535628,2.55516791786
1548269859772676670,4.15246963397
1548269859780577816,4.12287871734
1548269859788697898,4.03796172564
1548269859796518944,3.19911528221
1548269859804740071,2.96900351623
1548269859812551572,2.33899081833
1548269859820697629,3.61552623735
1548269859828738036,1.90183100384
1548269859836816526,2.6262906322
1548269859844656521,1.37107185258
1548269859852638393,-0.130468167548
1548269859860727656,0.192107471523
1548269859868971470,0.720575992913
1548269859876556673,0.0437713990538
1548269859884976533,-0.367297980557
1548269859893160902,-1.47445783866
1548269859900714196,0.201757356441
1548269859908389112,-0.778294170118
1548269859916604702,-1.02085945852
1548269859924695268,-1.71545205412
1548269859932741464,-2.90706155207
1548269859940312554,-2.54548641939
1548269859948251637,-3.79907937157
1548269859956419841,-4.32633096285
1548269859964320060,-4.50043498593
1548269859972238661,-4.47407323714
1548269859980386325,-4.35575156553
1548269859988489807,-7.20426140924
1548269859996303914,-7.47150330686
1548269860004350295,-6.71449638177
1548269860012292802,-6.16538545196
1548269860020693350,-6.6496138772
1548269860028651787,-8.08304389548
1548269860037044510,-8.32041984049
1548269860044607714,-11.1639120834
1548269860052817320,-11.900349859
1548269860060771554,-11.1270709593
1548269860068502181,-10.0054454785
1548269860076464476,-10.9714607659
1548269860085085546,-12.3772887234
1548269860092396018,-11.4982000652
1548269860100638486,-11.880599636
1548269860108374465,-4.71841527961
1548269860116606886,-9.12266003715
1548269860124345688,-10.2122977378
1548269860132485045,-9.04015177012
1548269860140468777,-8.32108222328
1548269860148615627,-9.88912229722
1548269860156325964,-9.41231399659
1548269860164460951,-9.9702908002
1548269860172359309,-9.98941320831
1548269860180570938,-9.3488717737
1548269860188735633,-9.53288902098
1548269860196475209,-9.45200866849
1548269860204468089,-9.49045989291
1548269860212442797,-9.10819185762
1548269860220655303,-7.20265620008
1548269860228467440,-8.06608079297
1548269860236500924,-5.21212965003
1548269860244885179,-7.00030328284
1548269860252979562,-6.21513361954
1548269860260780429,-7.00182052938
1548269860268471030,-6.57262912374
1548269860276661865,-6.02831160669
1548269860284161136,-7.42269945107
1548269860292211598,-5.87078687779
1548269860300254679,-4.70491676794
1548269860308584237,-2.9025925724
1548269860316232336,-6.52977295184
1548269860324130020,-3.91718095492
1548269860332269991,-2.64201107552
1548269860340793909,-1.81998868704
1548269860348270903,-0.928955121236
1548269860356191757,-0.877349094356
1548269860364177042,-2.08052400894
1548269860372545054,-0.672235390352
1548269860380255537,1.6278145904
1548269860388264716,2.85176004198
1548269860396213238,1.75342805448
1548269860404618544,1.96823904438
1548269860412288819,2.8626317291
1548269860420461037,3.68110163875
1548269860428596126,3.22904366478
1548269860436804182,3.30394970471
1548269860444762558,4.37709951559
1548269860452710656,5.22475734887
1548269860460644587,5.21667810413
1548269860468991278,6.2233097306
1548269860477050989,8.22724513924
1548269860484482347,7.98874371959
1548269860492512986,7.64422002964
1548269860500326599,7.92007151332
1548269860508273185,9.66390568886
1548269860516311157,9.19121900546
1548269860524279999,10.6115042357
1548269860532384715,10.4477769353
1548269860540413566,10.3237235981
1548269860548406132,10.9671606017
1548269860556417495,9.75196297554
1548269860564539276,9.68040818544
1548269860572450243,10.3730831522
1548269860580295736,9.9181680818
1548269860588524096,10.1722974961
1548269860596522287,9.41741781085
1548269860604461696,8.91613256983
1548269860612433553,8.93300066399
1548269860620531280,9.8596564125
1548269860628494980,9.96109590335
1548269860636475788,11.0710830074
1548269860644351897,10.00520237
1548269860652473741,9.1631723217
1548269860660485397,9.37217959901
1548269860668507178,9.21834855245
1548269860676563812,9.62796593034
1548269860684757559,10.1901340905
1548269860692649077,9.62136173051
1548269860700744505,10.0396759102
1548269860708548562,9.57682441179
1548269860716401047,10.1946417984
1548269860724638621,10.5820694101
1548269860732828828,10.7003102854
1548269860740550263,8.90435351243
1548269860748487065,9.95378192205
1548269860756550299,10.2604027401
1548269860764445410,10.6906156593
1548269860772197744,10.2212768645
1548269860780460932,11.200648831
1548269860788418268,10.1697355392
1548269860796164240,10.2489766861
1548269860804236003,9.80511891364
1548269860812248540,11.07655144
1548269860820754471,11.0330284994
1548269860828324574,9.17439676221
1548269860836237609,10.0145200618
1548269860844394391,10.5283097685
1548269860852632961,10.616873782
1548269860860394039,10.07218121
1548269860868409351,9.73103990045
1548269860876389271,10.6659717929
1548269860884774394,10.2029164363
1548269860892452885,10.8086038142
1548269860900527418,10.6171734038
1548269860908423654,10.5610483945
1548269860916628907,10.3088288071
1548269860924476661,11.1195512647
1548269860932693227,9.573848953
1548269860940526209,10.1838194025
1548269860949011898,10.600712453
1548269860956714886,10.0035722713
1548269860964513185,9.39317328002
1548269860972621078,11.3220758669
1548269860980625895,10.8084294982
1548269860988873279,9.65734900569
1548269860996758966,10.4995572465
1548269861004773356,11.0390353562
1548269861012470913,10.9189439653
1548269861020576320,10.2148016081
1548269861028280651,11.1861080266
1548269861036220282,9.9082814896
1548269861044595544,10.68792645
1548269861052335523,11.3306560454
1548269861060513805,10.6512486861
1548269861068520035,11.5668335273
1548269861076919710,9.75999293663
1548269861084610815,10.7750771596
1548269861092543409,11.7659370436
1548269861100647762,10.4601709787
1548269861108668102,11.8078335664
1548269861116496345,11.5754422269
1548269861124475771,11.7416900598
1548269861132657074,10.983360844
1548269861140707841,11.8460243025
1548269861148477126,10.2779907802
1548269861156521701,10.8700132507
1548269861164691024,11.4133392019
1548269861172750295,11.7421280978
1548269861180496766,11.3431999169
1548269861188695333,12.248620871
1548269861196711745,11.1422267362
1548269861204774807,12.5776124098
1548269861212912278,13.3929406204
1548269861220725359,12.2889199534
1548269861228649685,12.0984792476
1548269861237079706,11.5027473447
1548269861244884629,12.1917734076
1548269861252411558,11.9356049529
1548269861260490623,11.137832512
1548269861268575916,12.0203484557
1548269861276772186,12.205041804
1548269861284325119,11.9255060558
1548269861292331590,11.9403834454
1548269861300350409,11.847532274
1548269861308361626,11.4771313277
1548269861316288642,11.6938229123
1548269861324323420,11.3222690832
1548269861332708359,12.0432595403
1548269861340304165,11.6008168429
1548269861348420029,12.0235353138
1548269861356437550,10.6195858268
1548269861364388292,11.877852128
1548269861372318325,12.0325420718
1548269861380600255,11.6394485221
1548269861388714089,11.726150162
1548269861396615788,11.1779946606
1548269861404765886,11.578723805
1548269861412752980,11.1586543735
1548269861420653820,11.5572586357
1548269861428733848,11.0933327364
1548269861436664106,10.5594680876
1548269861444728453,9.81994655175
1548269861452657406,11.438072953
1548269861460693377,10.9823547835
1548269861468657098,11.4826458366
1548269861476659824,11.1253107226
1548269861485055862,12.3281233488
1548269861492993705,11.3066800434
1548269861501105171,11.3380185555
1548269861508371444,12.1352973298
1548269861516573391,11.6381075373
1548269861524676826,11.7222582941
1548269861532707069,11.2630700011
1548269861540415196,10.9612540102
1548269861548241495,12.1252427448
1548269861556748880,11.2641281677
1548269861564185221,11.5994378546
1548269861572274172,11.5167475898
1548269861580617301,10.3892472159
1548269861588541818,12.2231709347
1548269861596400859,11.3540202933
1548269861604345729,12.0739702463
1548269861612402655,14.6277434731
1548269861620706247,12.7195452951
1548269861628530980,12.4812021577
1548269861636396409,13.109007774
1548269861644220704,12.9411651688
1548269861652648904,12.361768738
1548269861660375649,15.8622761181
1548269861668361495,15.2286170862
1548269861676530483,14.5268103107
1548269861684615386,15.7599293018
1548269861692290765,14.3080472963
1548269861700680943,14.5734095573
1548269861708331708,17.2291392592
1548269861716409043,19.0293822251
1548269861724710734,20.6936951528
1548269861732346747,22.3862898973
1548269861740660988,22.6401764285
1548269861748831194,24.2217082488
1548269861756679705,23.5149548349
1548269861764373065,24.3854400922
1548269861772385551,23.0509738929
1548269861780456998,23.5276480799
1548269861788622637,24.2051340487
1548269861796336735,24.744680277
1548269861804472565,24.6782101998
1548269861812519294,24.9790637268
1548269861820404960,25.9433229135
1548269861828386632,28.1221602441
1548269861836508564,26.3300963593
1548269861844542231,27.2850718224
1548269861852482919,28.0556102694
1548269861860393778,29.472255957
1548269861868408446,29.2829244696
1548269861876785175,29.9551994459
1548269861884379751,28.2996909088
1548269861892625897,30.1884279856
1548269861900569902,30.464795551
1548269861908544304,30.5767920532
1548269861916517125,30.8014702173
1548269861924586268,31.6851589379
1548269861932358639,32.7657191767
1548269861940593699,32.9394840616
1548269861948342845,32.2823813238
1548269861956590505,32.7556604935
1548269861964636334,31.4177603967
1548269861972680393,32.4761680314
1548269861980765029,32.7271759064
1548269861988504004,34.4017841993
1548269861996992881,33.8465883584
1548269862004765821,35.122070959
1548269862012606330,34.0998731665
1548269862020364994,33.6939946135
1548269862028338414,33.8427055558
1548269862036537084,33.5283593217
1548269862044405725,34.186602263
1548269862052352416,35.2268786265
1548269862060527678,34.8440445311
1548269862068754930,32.7080098746
1548269862076460479,30.1605239504
1548269862084741707,30.110985326
1548269862092705679,31.454357143
1548269862100776696,29.0484988883
1548269862108890459,27.9644506587
1548269862116691399,29.0486086506
1548269862124706806,27.6400529371
1548269862132869843,27.2186649721
1548269862141307215,29.4514117564
1548269862148704333,26.453452017
1548269862156930519,27.1902566116
1548269862164708640,27.2983042432
1548269862173022133,25.5271079896
1548269862180379447,25.2836638085
1548269862188575393,24.6488925402
1548269862196607185,24.1363196985
1548269862204534274,23.4311840596
1548269862212321748,23.4645734439
1548269862220324421,23.6788629426
1548269862228457744,23.1590830162
1548269862236736076,21.5642801489
1548269862244343724,17.9923742941
1548269862252320709,18.5895765311
1548269862260785738,12.4542235797
1548269862268386570,8.22253366411
1548269862276331110,9.48332975512
1548269862284575167,8.00455654463
1548269862292741773,8.04358723299
1548269862300395580,7.02574382568
1548269862308403305,4.52147785595
1548269862316546216,2.58301816888
1548269862324645501,3.34269553989
1548269862332537366,1.32740569643
1548269862340663425,3.56577013731
1548269862348596743,1.70406243618
1548269862356779371,-1.41254248724
1548269862365381217,0.649405148298
1548269862372713867,-1.89780123859
1548269862380971804,-3.0101085273
1548269862388733246,-2.19156824644
1548269862397096565,-3.51027826075
1548269862404688235,-2.03686215702
1548269862412831025,-5.15137380542
1548269862420845068,-3.86519494587
1548269862429023060,-1.47774372163
1548269862436781809,-3.03063204598
1548269862444703782,-2.83708008669
1548269862452744424,-1.5911829461
1548269862460985499,-2.08013699282
1548269862468686296,-1.09169268131
1548269862476632725,-2.12620697746
1548269862485001080,-0.622852122016
1548269862492789542,-0.420553651337
1548269862500825513,0.0731267290176
1548269862508426266,-0.292486427808
1548269862516280186,3.04413298823
1548269862524338957,3.62664235845
1548269862532436283,2.72748627959
1548269862540277295,4.02595681312
1548269862548357042,3.96012068455
1548269862556641197,1.88934638764
1548269862564307721,5.57471045851
1548269862572287698,3.55625352226
1548269862580328991,4.85113144955
1548269862588567273,5.96821074082
1548269862596257955,5.83245935649
1548269862604380423,5.58356246951
1548269862612373559,5.65664560917
1548269862620589343,6.54434662411
1548269862628356600,7.68818855232
1548269862636396280,7.62042696577
1548269862644533398,6.8071721523
1548269862652392157,8.31605345875
1548269862660561996,9.01264878111
1548269862668622898,8.24852308656
1548269862676681674,8.03780559328
1548269862684914412,9.20659744024
1548269862692623465,9.18172261973
1548269862700621657,8.89795219006
1548269862708612490,8.20802420422
1548269862716819587,9.01570653827
1548269862724549531,7.7874228228
1548269862732725628,8.36161010231
1548269862740844968,8.51951059894
1548269862748895714,8.26247245739
1548269862756698501,8.30730008916
1548269862764646973,8.99460231014
1548269862772347507,8.26011335873
1548269862780515737,8.72386268763
1548269862788262009,8.8196764226
1548269862796224361,7.66918512029
1548269862804406074,8.98738087058
1548269862812599290,8.23312108457
1548269862820328666,8.82031628768
1548269862828192755,8.34450817836
1548269862836518876,8.79005714585
1548269862844191907,8.28422646523
1548269862852173087,8.1050070666
1548269862860323096,8.87954978633
1548269862868840305,8.74147244742
1548269862876694531,8.29662321496
1548269862884554705,8.90592972652
1548269862892685698,8.6136055996
1548269862900645152,8.231033578
1548269862908651759,9.04095591815
1548269862916568544,8.76091731428
1548269862924633572,8.90477388963
1548269862932648422,8.69976885963
1548269862940506925,8.73102526725
1548269862948653475,7.36304340417
1548269862956713765,7.995072612
1548269862964618112,8.31954812077
1548269862972831517,8.37193897296
1548269862980677111,8.80769186019
1548269862988667453,9.23892328112
1548269862996876799,7.78661439909
1548269863004940687,8.97444490752
1548269863012580142,8.52533824049
1548269863020599763,8.11469793716
1548269863028375502,8.12983061054
1548269863036333780,8.02794978652
1548269863044125746,8.64325680243
1548269863052123502,9.37866766592
1548269863060396458,8.02804101117
1548269863068482075,8.41606202151
1548269863076201628,8.56183587675
1548269863084354263,8.28512863984
1548269863092675082,8.54218800008
1548269863100260696,9.08808639335
1548269863108242063,8.58742635485
1548269863116277605,8.40792562199
1548269863124932123,8.65825386631
1548269863132512808,8.07326383063
1548269863140754081,9.94494198742
1548269863148524204,7.98895935116
1548269863156849360,9.37332198361
1548269863164634820,8.93335433809
1548269863172746346,8.39017637953
1548269863180500908,8.31671497167
1548269863188969159,8.55875160663
1548269863196708050,7.93151067012
1548269863204802419,8.41190507368
1548269863212659090,8.05403817482
1548269863220681842,8.22144915081
1548269863228728193,8.13200780147
1548269863236306088,9.33921436937
1548269863244499649,8.41572438355
1548269863252378195,8.840490501
1548269863260382533,9.00184726146
1548269863268168102,7.99142720769
1548269863276344821,9.08216156346
1548269863284535247,8.79402771712
1548269863292096532,9.10278497514
1548269863300563153,8.00495432888
1548269863308198351,8.83758763559
1548269863316538783,9.07546732194
1548269863324364011,8.47621263906
1548269863332329702,7.81270270191
1548269863340538591,7.58579967714
1548269863348811846,8.25396783821
1548269863356785267,8.73375545867
1548269863364777115,7.51925501292
1548269863372741857,8.96641564534
1548269863380796318,8.39419231507
1548269863389092976,8.30566085776
1548269863396853840,7.81302285468
1548269863405014007,8.09882251381
1548269863412756507,9.04880347765
1548269863421051722,8.68749672094
1548269863428686750,8.85735976779
1548269863436712574,8.51893101416
1548269863444772854,8.4993306785
1548269863452856283,8.02733483981
1548269863460437983,8.90467844043
1548269863468644933,9.34836102697
1548269863477099068,8.85370458034
1548269863484641256,8.21704781495
1548269863492366432,7.95246255883
1548269863500555125,8.44941511717
1548269863508701297,8.54368586443
1548269863516568574,9.36914805429
1548269863524161768,8.84423784604
1548269863532183495,8.695011718
1548269863540510854,8.71586058658
1548269863548191064,7.91510283427
1548269863556367510,7.9467872945
1548269863564386242,8.67030821597
1548269863573022320,9.3844315295
1548269863580416578,7.33759033396
1548269863588315952,7.20896549301
1548269863596315217,8.35801957172
1548269863604734904,9.47994979902
1548269863612402435,7.59834232231
1548269863620347023,8.53887642689
1548269863628335211,8.10454518826
1548269863636703397,8.09357250852
1548269863644363366,8.45308449306
1548269863652448670,8.55407466062
1548269863660411585,8.24135390582
1548269863668455578,8.19509780557
1548269863676580319,8.19231555314
1548269863684557165,7.63822827306
1548269863692446795,7.92109934618
1548269863700941368,7.88940728289
1548269863708393969,8.28201370017
1548269863716464670,8.08600186782
1548269863724410693,7.47612565063
1548269863732631457,8.16407609914
1548269863740492571,8.36552306157
1548269863748594776,8.20425923676
1548269863756640034,8.39581871881
1548269863764622781,7.15762952025
1548269863772931613,8.50521996654
1548269863780445045,6.57697257205
1548269863788791465,7.76577726931
1548269863796947353,7.17087795521
1548269863804669218,8.13408845379
1548269863812562164,7.01474223963
1548269863820527760,6.85732839908
1548269863828510933,7.57612223734
1548269863836607527,7.10968391627
1548269863844454704,8.13681952813
1548269863852446030,6.76128986331
1548269863860728575,7.81994678377
1548269863868479536,7.73263014288
1548269863876619417,7.08013867659
1548269863884390925,7.10287381028
1548269863892729711,6.98391178662
1548269863900587992,7.85526191507
1548269863908505631,7.1587574602
1548269863916386317,8.31414272114
1548269863924604230,7.2627455833
1548269863932516749,7.39423299482
1548269863940404564,6.69399831865
1548269863948561278,7.43409727039
1548269863956828474,7.49369247095
1548269863964521894,8.59556166641
1548269863972453494,8.9120319589
1548269863980725628,7.8105422665
1548269863988703565,8.15600040789
1548269863996672607,7.10476088011
1548269864004442585,7.69488769505
1548269864012501086,8.12477617868
1548269864020917213,7.45037100048
1548269864028443298,7.06106699896
1548269864036364049,7.2422952224
1548269864044351997,7.47947450789
1548269864052763976,6.95968409292
1548269864060479641,8.19646363899
1548269864068466357,7.78638740668
1548269864076393692,7.83882484911
1548269864084781643,7.31699568156
1548269864092503916,7.16828557045
1548269864100501420,5.78436952903
1548269864108497604,8.03421097244
1548269864116671165,7.08472909328
1548269864124454306,7.73774856036
1548269864132464662,7.93952072945
1548269864140504531,7.87113002226
1548269864148499334,7.42522501464
1548269864156405673,7.38566722283
1548269864164551499,7.71424126043
1548269864172456391,8.06825504651
1548269864180899351,7.79462445806
1548269864188923478,8.43576993437
1548269864196457947,7.60344987122
1548269864204468192,7.20748646237
1548269864212570930,6.37509281336
1548269864220405347,7.50483174118
1548269864228428328,7.50576401552
1548269864236412574,7.35815197412
1548269864244709084,8.08723755896
1548269864252824123,7.81566994044
1548269864260308817,8.15710783091
1548269864268699238,7.38026840022
1548269864276926149,7.97223615046
1548269864284929364,8.00679206274
1548269864292789600,7.55253271268
1548269864300999000,8.39061628845
1548269864308980321,8.28204934712
1548269864316957825,6.93109806042
1548269864324213386,8.03648025561
1548269864332378038,6.76875607054
1548269864340689822,7.03494835463
1548269864348451251,7.26609276052
1548269864356249217,6.9189115576
1548269864364288320,7.50774047196
1548269864372865007,7.37218601703
1548269864380403539,6.85702725667
1548269864388300265,7.46549734445
1548269864396288813,7.06166739641
1548269864404583282,6.97275834674
1548269864412424296,7.61590647596
1548269864420370200,6.71230827972
1548269864428386480,5.1518691552
1548269864436752250,7.58277369145
1548269864444405839,7.32038161636
1548269864452335359,5.62684695271
1548269864460482218,5.56325708472
1548269864468806305,6.66089572495
1548269864476744661,5.75207796189
1548269864484678704,6.03455890003
1548269864492876236,5.7781134726
1548269864500671866,5.22867297676
1548269864508828217,4.36760092076
1548269864516652161,4.27185202213
1548269864524651401,3.66192861928
1548269864532475987,3.65829155803
1548269864540611787,2.83284656559
1548269864548479682,2.14577928937
1548269864556625364,3.0647898025
1548269864564699585,1.86907973308
1548269864573012653,2.15253283508
1548269864580591522,1.58555553488
1548269864588528582,1.59417757101
1548269864597109551,-0.0188021265027
1548269864604789937,1.00958556381
1548269864612726582,-0.177526850876
1548269864620808817,-0.556563935608
1548269864628735192,-1.72696434808
1548269864636768507,-3.08375409291
1548269864644743995,-3.08805849676
1548269864652582870,-1.80629465801
1548269864660690742,-2.21013275492
1548269864669120850,-3.0157599675
1548269864676871674,-3.00239581164
1548269864684860949,-3.47901087001
1548269864692642551,-4.66152659299
1548269864700959115,-4.77369038137
1548269864708511685,-5.04965671359
1548269864716846899,-2.68132866842
1548269864724694972,-3.45545885278
1548269864732782829,-3.70884699041
1548269864740359280,-5.36891075674
1548269864748640031,-5.28721185409
1548269864756640599,-4.01224793629
1548269864764767609,-4.05056573868
1548269864772407965,-4.29598267878
1548269864780560000,-4.95859145438
1548269864788565573,-5.00294817012
