%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1546977336262154888,201408,1546977336261553193,,-12.2565395437,-7.11965832416,9.29885585845,0.457868294561,-0.948234167591,0.482610010697
1546977336270233566,201409,1546977336269605160,,-14.9709175702,-8.33534651551,8.68859214076,0.397101226474,-0.972613381752,0.566968881096
1546977336278147984,201410,1546977336277561625,,-14.2089751331,-8.31648388891,8.83125218542,0.419325926902,-0.974129107793,0.494079694067
1546977336286252229,201411,1546977336285627808,,-13.0420126683,-7.97713683968,8.78336150252,0.422016761014,-0.893757908076,0.500057714738
1546977336294121408,201412,1546977336293595184,,-13.3983225594,-7.06850475372,8.93621714423,0.413715117951,-0.98281147693,0.534649374713
1546977336302064663,201413,1546977336301501140,,-11.5564738404,-6.99221090998,9.01286576652,0.458555412995,-0.935862186788,0.463175666732
1546977336310149771,201414,1546977336309606786,,-11.5533926229,-7.14308777695,9.28079745663,0.480945918038,-1.00101487637,0.433283847365
1546977336318712499,201415,1546977336317735473,,-13.6854422686,-7.6749437591,8.69289925083,0.387906467407,-0.961768937762,0.528601045734
1546977336325777199,201416,1546977336325439976,,-12.4046917542,-6.91718588506,8.70756500845,0.345794627319,-0.884285856494,0.49990972298
1546977336333709976,201417,1546977336333384117,,-12.9387045828,-7.35327219378,9.02609143414,0.423558166458,-0.944704654922,0.516614175662
1546977336341637877,201418,1546977336341325386,,-13.4720247954,-7.52196064899,8.8539487064,0.402972968703,-0.942777714925,0.549013689473
1546977336349522988,201419,1546977336349273546,,-13.6513688611,-7.747122009,8.75244575905,0.405475927159,-0.935462743521,0.524207786218
1546977336357833557,201420,1546977336357409338,,-13.778285183,-7.95946324791,8.87374226953,0.421531063274,-0.971152539174,0.524006531848
1546977336366196531,201421,1546977336365566947,,-13.9043334381,-8.34486526808,8.59960861418,0.400182974114,-0.875856510515,0.486244944797
1546977336374035478,201422,1546977336373538314,,-13.3870523444,-6.81874304637,8.99148014897,0.377163349233,-1.00722355166,0.570423298366
1546977336382168549,201423,1546977336381622731,,-12.9492143011,-7.39662904234,8.94912079592,0.401544606529,-0.952453459354,0.502040030971
1546977336390012692,201424,1546977336389521565,,-12.1900594572,-7.73688091217,9.04185144851,0.444248282112,-0.93172592161,0.437842459437
1546977336398095528,201425,1546977336397532449,,-11.5818008062,-6.82906044233,9.30441448665,0.451631811857,-0.9657032984,0.501561814124
1546977336406114395,201426,1546977336405556950,,-11.2757305159,-6.71120430609,9.33630398218,0.449683060243,-0.940606159368,0.490929822922
1546977336414023479,201427,1546977336413558003,,-10.9156539874,-6.69324114346,9.43171076718,0.487997840482,-0.98723331794,0.461523570978
